98,2016121923115,113.900002,22.556299,0,0
98,2016121923135,113.900002,22.556299,0,0
98,2016121923155,113.900002,22.556299,0,0
99,2016121923003,114.058197,22.721300,0,0
99,2016121923018,114.058197,22.721300,0,0
99,2016121923033,114.058197,22.721300,0,0
99,2016121923103,114.058197,22.721300,0,0
99,2016121923118,114.058197,22.721300,0,0
99,2016121923133,114.058197,22.721300,0,0
99,2016121923203,114.058197,22.721300,0,0
100,2016121923008,113.892899,22.584900,0,0
100,2016121923028,113.892899,22.584900,0,0
100,2016121923048,113.892899,22.584900,0,0
100,2016121923108,113.892899,22.584900,0,0
100,2016121923128,113.892899,22.584900,0,0
100,2016121923148,113.892899,22.584900,0,0
100,2016121923208,113.892899,22.584900,0,0
